titulo,preco,area,quartos,banheiros,garagem,endereco,UF,cidade,tipo_imovel
Apartamento com 2 Quartos à Venda com 72m²,360000.0,72,2,1,0,"Rua General Roca, 675 - Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 124m²,591200.0,124,3,6,2,"Rua Carlos Vasconcelos, 2676 - Joaquim Tavora, Fortaleza - CE",CE,Fortaleza,Apartamento
Casa com 3 Quartos à Venda com 170m²,296000.0,170,3,1,4,"Rua Marechal Deodoro, 309 - Centro, Olímpia - SP",SP,Olímpia,Casa
Apartamento com 2 Quartos à Venda com 58m²,279999.0,58,2,2,0,"Rua Pontes Correia, 164 - Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 49m²,339000.0,49,2,1,1,"Rua Cônego José Marinho, 77 - Vila Lageado, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 205m²,490000.0,205,3,2,2,"Rua 14, 280 - Conjunto Riviera, Goiânia - GO",GO,Goiânia,Casa
Casa com 2 Quartos à Venda com 98m²,480000.0,98,2,3,2,"Rua Potiguara, 97 - Freguesia- Jacarepaguá, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Casa
Apartamento com 5 Quartos à Venda com 580m²,6999000.0,580,5,6,5,"Avenida Álvaro Otacílio, 0 - Ponta Verde, Maceió - AL",AL,Maceió,Apartamento
Casa com 3 Quartos à Venda com 108m²,380000.0,108,3,3,2,"Avenida Panamá, 141 - Jardim Alvorada, Paiçandu - PR",PR,Paiçandu,Casa
Apartamento com 3 Quartos à Venda com 92m²,848000.0,92,3,3,1,"Rua Pinheiro Machado, 103 - Laranjeiras, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 3 Quartos à Venda com 180m²,290000.0,180,3,2,2,"Rua Abílio Rosa Cardoso, 123 - Setor Parque Tremendão, Goiânia - GO",GO,Goiânia,Casa
Apartamento com 2 Quartos à Venda com 71m²,170000.0,71,2,1,1,"Esplanada do Rio Quente, Rio Quente - GO",GO,Rio Quente,Apartamento
Casa com 2 Quartos à Venda com 69m²,260000.0,69,2,3,2,"Rua Maria Dias Peixe, 01 - Jardim São Sebastião, Presidente Prudente - SP",SP,Presidente Prudente,Casa
Apartamento com 2 Quartos para Venda/Aluguel 57m²,110000.0,57,2,1,1,"Avenida João Soares e Arruda, 1004 - Parque Laranjeiras, Araraquara - SP",SP,Araraquara,Apartamento
Apartamento com 3 Quartos à Venda com 140m²,650000.0,140,3,2,2,"Rua Afrânio Peixoto, 65 - Centro, Nova Iguaçu - RJ",RJ,Nova Iguaçu,Apartamento
Apartamento com 2 Quartos à Venda com 53m²,608600.0,53,2,1,1,"Muro Alto, Ipojuca - PE",PE,Ipojuca,Apartamento
Casa de condomínio com 4 Quartos à Venda com 55m²,6850000.0,55,4,6,4,"Alameda das Guaraúnas - Alphaville, Santana de Parnaíba - SP",SP,Santana de Parnaíba,Casa
Apartamento com 3 Quartos à Venda com 196m²,2300000.0,196,3,4,3,"Avenida Ômega - Melville Empresarial Ii, Barueri - SP",SP,Barueri,Apartamento
Apartamento com 2 Quartos à Venda com 32m²,250000.0,32,2,1,0,"Rua Caetano Pinto, 252 - Brás, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 105m²,850000.0,105,3,2,1,"Rua Osni João Vieira, 620 - Campinas, São José - SC",SC,São José,Apartamento
Apartamento com 3 Quartos à Venda com 84m²,765000.0,84,3,2,2,"Avenida Alberto Augusto Alves, 167 - Vila Andrade, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 75m²,1260000.0,75,1,1,1,"Avenida Oceânica, 1 - Ondina, Salvador - BA",BA,Salvador,Apartamento
Apartamento com 3 Quartos à Venda com 85m²,580000.0,85,3,2,2,"Rua Belém - Vila Assuncao, Santo André - SP",SP,Santo André,Apartamento
Casa de condomínio com 4 Quartos à Venda com 292m²,2199000.0,292,4,6,4,"Vila do Golf, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 3 Quartos à Venda com 150m²,980000.0,150,3,3,4,"Condominio Terras do Vale, Caçapava - SP",SP,Caçapava,Casa
Apartamento com 2 Quartos à Venda com 57m²,420000.0,57,2,2,1,"Vila Curuçá, Santo André - SP",SP,Santo André,Apartamento
Apartamento com 2 Quartos à Venda com 60m²,1141299.0,60,2,2,1,"Morretes, Itapema - SC",SC,Itapema,Apartamento
Casa com 14 Quartos à Venda com 400m²,780000.0,400,14,14,2,"Rua Marcelo Gama, 179 - Freguesia do Ó, São Paulo - SP",SP,São Paulo,Casa
Apartamento com 3 Quartos à Venda com 156m²,1649000.0,156,3,4,3,"Jardim das Indústrias, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Apartamento com Quarto à Venda com 20m²,275000.0,20,1,1,1,"Rua Baraúna, 100 - Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 2 Quartos à Venda com 68m²,550000.0,68,2,2,2,"Rua Marte - Jardim Tupanci, Barueri - SP",SP,Barueri,Apartamento
Apartamento com 2 Quartos à Venda com 57m²,299000.0,57,2,1,1,"Rua Porto Alegre - Parque Residencial João Luiz, Hortolândia - SP",SP,Hortolândia,Apartamento
Casa com 3 Quartos à Venda com 218m²,1680000.0,218,3,5,6,"Rua Plínio de Carvalho - Vila Matilde, São Paulo - SP",SP,São Paulo,Casa
Apartamento com Quarto à Venda com 49m²,275000.0,49,1,1,1,"Jardim América, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com Quarto à Venda com 41m²,299000.0,41,1,1,1,"Jardim Palma Travassos, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Casa de condomínio com 3 Quartos à Venda com 604m²,2300000.0,604,3,5,5,"Rua Carlos Drumond de Andrade - Jardim Shangri La, Bauru - SP",SP,Bauru,Casa
Casa de condomínio com 3 Quartos à Venda com 140m²,980000.0,140,3,3,2,"Avenida Luiz Greco, 225 - Vila Monte Alegre, Paulínia - SP",SP,Paulínia,Casa
Casa com 6 Quartos à Venda com 250m²,1649000.0,250,6,5,3,"Rua Francisco Preto, 141 - Vila Sônia, São Paulo - SP",SP,São Paulo,Casa
Apartamento com 4 Quartos à Venda com 210m²,2200000.0,210,4,4,3,"Perdizes, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 45m²,195604.0,45,2,1,1,"Avenida dos Holandeses, 1 - Araçagy, MA",MA,MA,Apartamento
Apartamento com 4 Quartos à Venda com 111m²,766000.0,111,4,3,2,"Santana, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Apartamento com 3 Quartos à Venda com 113m²,1500000.0,113,3,4,2,"Rua Bento Branco de Andrade Filho, 477 - Santo Amaro, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 110m²,1350000.0,110,2,3,2,"Jardim São Dimas, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Casa com 5 Quartos à Venda com 200m²,750000.0,200,5,2,2,"Rudge Ramos, São Bernardo do Campo - SP",SP,São Bernardo do Campo,Casa
Apartamento com 3 Quartos à Venda com 90m²,640000.0,90,3,2,2,"Rua Doutor Walter Guimarães de Moraes, 100 - Recreio Dos Bandeirantes, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 163m²,5371000.0,163,3,4,3,"Indianópolis, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 270m²,870000.0,270,3,2,3,"Rodovia Caraguá - Ubatuba, 6 - Massaguaçu, Caraguatatuba - SP",SP,Caraguatatuba,Casa
Apartamento com 3 Quartos à Venda com 109m²,1600000.0,109,3,2,1,"Rua Mourato Coelho, 355 - Pinheiros, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 4 Quartos à Venda com 180m²,950000.0,180,4,6,3,"Rodovia BA-099 - Estrada do Côco, 1 - Catu de Abrantes Abrantes, Camaçari - BA",BA,Camaçari,Casa
Apartamento com 3 Quartos à Venda com 128m²,1300000.0,128,3,3,2,"Canto do Forte, Praia Grande - SP",SP,Praia Grande,Apartamento
Casa com 4 Quartos para Venda/Aluguel 196m²,890000.0,196,4,4,3,"Jardim Hollywood, São Bernardo do Campo - SP",SP,São Bernardo do Campo,Casa
Casa com 3 Quartos à Venda com 150m²,650000.0,150,3,2,1,"Centro, Santo André - SP",SP,Santo André,Casa
Apartamento com 2 Quartos à Venda com 111m²,670000.0,111,2,2,2,"Aviação, Praia Grande - SP",SP,Praia Grande,Apartamento
Casa com 2 Quartos à Venda com 328m²,1225000.0,328,2,2,5,"Ceramica, São Caetano do Sul - SP",SP,São Caetano do Sul,Casa
Casa com 3 Quartos à Venda com 199m²,851000.0,199,3,5,4,"Rua Argentina Ceconelli, 1 - Jardim Chapadão, Campinas - SP",SP,Campinas,Casa
Apartamento com 4 Quartos à Venda com 240m²,2950000.0,240,4,4,4,"Avenida Jamaris, 1340 - Planalto Paulista, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 92m²,650000.0,92,3,3,2,"Rua Odilon Martins de Andrade - Recreio Dos Bandeirantes, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos para Venda/Aluguel 127m²,2200000.0,127,3,3,2,"Avenida Lúcio Costa, 3300 - Barra da Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 79m²,279000.0,79,2,2,1,"Avenida Brigadeiro Gomes Ribeiro, 1160 - Nova Descoberta, Natal - RN",RN,Natal,Apartamento
Casa com 5 Quartos à Venda com 187m²,800000.0,187,5,3,2,"Rua Prefeito Monte, 870 - Tijuca, Teresópolis - RJ",RJ,Teresópolis,Casa
Apartamento com 4 Quartos à Venda com 178m²,2790000.0,178,4,4,3,"Avenida das Acácias da Península, 540 - Barra da Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos para Venda/Aluguel 360m²,16000000.0,360,3,3,3,"Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 90m²,200000.0,90,3,2,1,"Rua Cônego Romeu, 50 - Boa Viagem, Recife - PE",PE,Recife,Apartamento
Apartamento com 2 Quartos à Venda com 55m²,355000.0,55,2,1,0,"Rua Pereira da Silva, 678 - Laranjeiras, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 4 Quartos à Venda com 110m²,550000.0,110,4,3,2,"Avenida Aleixo Ramos da Conceição, 888 - 23 de Setembro, Várzea Grande - MT",MT,Várzea Grande,Casa
Casa com 2 Quartos à Venda com 80m²,255000.0,80,2,1,2,"Rua Gonçalves da Rocha, 155 - Vila Iara, São Gonçalo - RJ",RJ,São Gonçalo,Casa
Apartamento com Quarto à Venda com 40m²,440000.0,40,1,1,0,"Rua Artur Bernardes, 57 - Catete, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 3 Quartos à Venda com 70m²,150000.0,70,3,2,2,"Piabeta, Nossa Senhora do Socorro - SE",SE,Nossa Senhora do Socorro,Casa
Apartamento com 3 Quartos à Venda com 162m²,2700000.0,162,3,3,1,"Rua Redentor - Ipanema, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 64m²,510000.0,64,2,2,0,"Rua Paula Matos - Santa Teresa, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com Quarto à Venda com 64m²,365000.0,64,1,1,0,"Avenida Bosque da Saúde, 100 - Saúde, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 45m²,229000.0,45,2,1,1,"Avenida Deputado Cantídio Sampaio - Centro, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 125m²,1500000.0,125,3,3,1,"Rua Figueiredo Magalhães, 403 - Copacabana, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com Quarto à Venda com 35m²,285000.0,35,1,1,1,"Rua Equador, 310 - Centro, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 41m²,181000.0,41,2,1,0,"Avenida Barão de Vera Cruz, 01 - Cruz do Reboucas, Igarassu - PE",PE,Igarassu,Apartamento
Casa com 4 Quartos à Venda com 196m²,950000.0,196,4,4,4,"Rua J62, 26 - Setor Jaó, Goiânia - GO",GO,Goiânia,Casa
Apartamento com 3 Quartos à Venda com 62m²,337000.0,62,3,2,2,"QI 11 Bloco O - Guara I, Brasília - DF",DF,Brasília,Apartamento
Apartamento com 3 Quartos à Venda com 108m²,1692000.0,108,3,2,2,"Avenida Túlio de Rose, 260 - Jardim Europa, Porto Alegre - RS",RS,Porto Alegre,Apartamento
Apartamento com 2 Quartos à Venda com 90m²,430000.0,90,2,2,1,"Rua Professor Otacílio, 70 - Santa Rosa, Niterói - RJ",RJ,Niterói,Apartamento
Casa com 4 Quartos à Venda com 200m²,370000.0,200,4,4,4,"Rua Quatro, 46 - Atafona, São João da Barra - RJ",RJ,São João da Barra,Casa
Apartamento com 3 Quartos à Venda com 160m²,2300000.0,160,3,4,2,"Avenida das Américas, 7837 - Barra da Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 100m²,495000.0,100,3,2,1,"Rua Uruguai, 379 - Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 51m²,390000.0,51,2,1,0,"Rua Santo Amaro, 144 - Glória, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 68m²,330000.0,68,2,2,1,"Rua Barão de Itapagipe, 365 - Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 48m²,285000.0,48,2,1,1,"Rua Doutor Fomm - Móoca, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 4 Quartos para Venda/Aluguel 130m²,1250000.0,130,4,4,2,"Rua Bento Loyola, 13 - Casa Amarela, Recife - PE",PE,Recife,Apartamento
Apartamento com 3 Quartos à Venda com 96m²,710000.0,96,3,3,1,"Rua Pinto Guedes, 32 - Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 85m²,2200000.0,85,3,2,1,"Avenida Portugal - Urca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 70m²,1080000.0,70,2,2,1,"Rua Otaviano Hudson, 23 - Copacabana, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 4 Quartos à Venda com 180m²,400000.0,180,4,2,3,"Rua Pedro Correia de Carvalho - Independência, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa com 2 Quartos à Venda com 65m²,280000.0,65,2,2,1,"Rua Luiz Pires de Camargo - Jardim Piazza Di Roma II, Sorocaba - SP",SP,Sorocaba,Casa
Apartamento com 2 Quartos para Venda/Aluguel 74m²,428000.0,74,2,1,1,"Estrada da Boiada, 911 - BAIRRO PINHEIRINHO, Vinhedo - SP",SP,Vinhedo,Apartamento
Apartamento com 2 Quartos à Venda com 115m²,1073000.0,115,2,3,1,"Rua das Gaivotas, 1380 - Ingleses do Rio Vermelho, Florianópolis - SC",SC,Florianópolis,Apartamento
Casa com 3 Quartos à Venda com 98m²,40000.0,98,3,2,1,"Travessa Cristóvão Colombo, 56 - Cruzeiro Icoaraci, Belém - PA",PA,Belém,Casa
Apartamento com 2 Quartos à Venda com 84m²,320000.0,84,2,3,1,"Rua 2, 155 - Setor Oeste, Goiânia - GO",GO,Goiânia,Apartamento
Apartamento com 3 Quartos à Venda com 100m²,520000.0,100,3,3,1,"Rua Joaquim da Silva Lima, 125 - Centro, Guarapari - ES",ES,Guarapari,Apartamento
Casa com 3 Quartos à Venda com 258m²,1200000.0,258,3,5,2,"Rua B6A, 55 - Parque das Laranjeiras, Goiânia - GO",GO,Goiânia,Casa
Casa com 3 Quartos à Venda com 185m²,450000.0,185,3,2,3,"Avenida Primeiro de Janeiro, 1 - Sao Joao, Araguaína - TO",TO,Araguaína,Casa
Apartamento com 4 Quartos para Venda/Aluguel 300m²,6800000.0,300,4,5,2,"Rua Prudente de Morais - Ipanema, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 75m²,775000.0,75,2,2,1,"Rua Conde de Itu, 120 - Santo Amaro, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 35m²,270000.0,35,1,1,1,"Avenida Visconde do Rio Branco, 186 - Centro, Niterói - RJ",RJ,Niterói,Apartamento
Apartamento com 3 Quartos à Venda com 68m²,550000.0,68,3,2,1,"Rua Martim Afonso, 2119 - Bigorrilho, Curitiba - PR",PR,Curitiba,Apartamento
Apartamento com 3 Quartos à Venda com 70m²,380000.0,70,3,2,1,"Rua Sidnei Vasconcelos Aguiar, 80 - Glória, Macaé - RJ",RJ,Macaé,Apartamento
Apartamento com 3 Quartos à Venda com 88m²,280000.0,88,3,2,0,"Rua Bragança, 89 - Zona 07, Maringá - PR",PR,Maringá,Apartamento
Casa com 3 Quartos à Venda com 281m²,730000.0,281,3,3,2,"Estrada Caiçara, 118 - Preá, Cruz - CE",CE,Cruz,Casa
Apartamento com Quarto à Venda com 67m²,340000.0,67,1,1,0,"Rua dos Timbiras, 2500 - Santo Agostinho, Belo Horizonte - MG",MG,Belo Horizonte,Apartamento
Apartamento com 2 Quartos à Venda com 85m²,220000.0,85,2,1,1,"Esplanada dos Barreiros, São Vicente - SP",SP,São Vicente,Apartamento
Apartamento com 2 Quartos à Venda com 44m²,169000.0,44,2,1,1,"Rua Martins Júnior, 280 - Kennedy, Caruaru - PE",PE,Caruaru,Apartamento
Apartamento com 2 Quartos à Venda com 47m²,189000.0,47,2,1,1,"Estrada do Barro Vermelho, 484 - Rocha Miranda, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 2 Quartos à Venda com 70m²,190000.0,70,2,1,4,"Avenida Elizabeth Vitória, 304 - Nova Piam, Belford Roxo - RJ",RJ,Belford Roxo,Casa
Apartamento com 3 Quartos à Venda com 103m²,750000.0,103,3,3,1,"Rua Acyr Guimarães, 73 - Batel, Curitiba - PR",PR,Curitiba,Apartamento
Casa com 2 Quartos à Venda com 500m²,390000.0,500,2,1,3,"Rua Engenheiro Mário Carvalho, 110 - Vicente de Carvalho, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Casa
Apartamento com 3 Quartos à Venda com 71m²,658000.0,71,3,2,2,"Rua Professor Pedro Viriato Parigot de Souza, 5285 - Ecoville, Curitiba - PR",PR,Curitiba,Apartamento
Apartamento com 3 Quartos à Venda com 75m²,590000.0,75,3,2,2,"Rua Limoeiro, 135 - Cristo Redentor, Porto Alegre - RS",RS,Porto Alegre,Apartamento
Apartamento com 2 Quartos à Venda com 90m²,540000.0,90,2,2,1,"Rua Marechal Maurício José Cardoso, 1 - Correas, Petrópolis - RJ",RJ,Petrópolis,Apartamento
Apartamento com Quarto à Venda com 30m²,130000.0,30,1,1,1,"Estrada União e Indústria, 2498 - Correas, Petrópolis - RJ",RJ,Petrópolis,Apartamento
Casa com 3 Quartos à Venda com 88m²,235000.0,88,3,2,2,"Rua Luís Gonzaga dos Santos, 1000 - Pajuçara, Maracanaú - CE",CE,Maracanaú,Casa
Apartamento com 2 Quartos à Venda com 46m²,133000.0,46,2,1,1,"Rua União, 616 - Madre Paulina, São Cristóvão - SE",SE,São Cristóvão,Apartamento
Casa com 2 Quartos à Venda com 130m²,580000.0,130,2,2,2,"Rua Manoel Ribeiro Martins, 10 - Parque Residencial Sabiás, Indaiatuba - SP",SP,Indaiatuba,Casa
Apartamento com 2 Quartos à Venda com 145m²,539000.0,145,2,2,2,"Rua Deputado Laércio Corte, 390 - Paraíso do Morumbi, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 4 Quartos à Venda com 297m²,1500000.0,297,4,5,3,"Rua Queluz, 67497356 - Olho d'Água, São Luís - MA",MA,São Luís,Casa
Casa com 4 Quartos à Venda com 300m²,1680000.0,300,4,5,3,"Rua O, 69476345686 - Parque Athenas, São Luís - MA",MA,São Luís,Casa
Apartamento com Quarto à Venda com 44m²,529000.0,44,1,1,1,"Rua Duarte de Azevedo, 640 - Santana, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 47m²,890000.0,47,1,2,1,"Rua Doutor Eduardo de Souza Aranha, 67 - Vila Nova Conceição, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 230m²,2200000.0,230,3,3,2,"Rua Maranhão, 1 - Higienópolis, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 140m²,620000.0,140,3,3,3,"Rua 33, 143 - Residencial Anuar Auad, Senador Canedo - GO",GO,Senador Canedo,Casa
Casa com 3 Quartos à Venda com 182m²,1275000.0,182,3,2,3,"Rua das Saíras, 752 - Morada de Laranjeiras, Serra - ES",ES,Serra,Casa
Casa com 3 Quartos à Venda com 182m²,1275000.0,182,3,2,3,"Rua das Saíras, 431 - Morada de Laranjeiras, Serra - ES",ES,Serra,Casa
Apartamento com 2 Quartos à Venda com 66m²,398000.0,66,2,2,1,"Avenida Doutor Carlos de Campos, 1024 - Vila Industrial, Campinas - SP",SP,Campinas,Apartamento
Apartamento com 3 Quartos à Venda com 101m²,1350000.0,101,3,2,2,"Rua São Paulo, 20366 - Praia da Costa, Vila Velha - ES",ES,Vila Velha,Apartamento
Casa com Quarto à Venda com 161m²,1150000.0,161,1,3,2,"Rua das Caliandras, 01 - Polvilho, Cajamar - SP",SP,Cajamar,Casa
Casa com Quarto à Venda com 245m²,1250000.0,245,1,3,5,"Rua das Alpinias, 363 - Polvilho, Cajamar - SP",SP,Cajamar,Casa
Apartamento com 3 Quartos à Venda com 97m²,885000.0,97,3,4,2,"Avenida Juracy Magalhães Júnior, 324 - Rio Vermelho, Salvador - BA",BA,Salvador,Apartamento
Apartamento com 2 Quartos à Venda com 48m²,286000.0,48,2,1,0,"Rua das Siriemas, 325 - Morada de Laranjeiras, Serra - ES",ES,Serra,Apartamento
Apartamento com 2 Quartos à Venda com 44m²,265000.0,44,2,1,1,"Rua Professora Maria Pilar Bórgia, 215 - Vila Carminha, Campinas - SP",SP,Campinas,Apartamento
Casa com 3 Quartos à Venda com 265m²,2300000.0,265,3,3,4,"Rua das Saíras, 256 - Morada de Laranjeiras, Serra - ES",ES,Serra,Casa
Casa com 3 Quartos à Venda com 265m²,2300000.0,265,3,3,4,"Rua das Saíras, 3456 - Morada de Laranjeiras, Serra - ES",ES,Serra,Casa
Apartamento com 3 Quartos à Venda com 113m²,1130000.0,113,3,4,2,"Rua Leonor Calmon, 23 - Candeal, Salvador - BA",BA,Salvador,Apartamento
Apartamento com 3 Quartos à Venda com 161m²,4100000.0,161,3,4,3,"Rua Jesuíno Arruda, 60 - Itaim Bibi, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 92m²,490000.0,92,3,1,2,"Rua Monsenhor Júlio Maria, 127 - Madalena, Recife - PE",PE,Recife,Apartamento
Apartamento com 3 Quartos à Venda com 67m²,489000.0,67,3,2,1,"Rua Oscar Pinto, 350 - Casa Amarela, Recife - PE",PE,Recife,Apartamento
Casa com 3 Quartos à Venda com 100m²,650000.0,100,3,3,2,"Avenida do Turismo, 14379 - Tarumã Açu, Manaus - AM",AM,Manaus,Casa
Apartamento com 3 Quartos à Venda com 63m²,480000.0,63,3,1,1,"Avenida João Batista de Souza Soares, 2023 - Jardim América, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Apartamento com 3 Quartos à Venda com 134m²,680000.0,134,3,3,1,"Rua Dona Magina Pontual, 103 - Boa Viagem, Recife - PE",PE,Recife,Apartamento
Casa com 2 Quartos à Venda com 87m²,390000.0,87,2,3,1,"Rua GM Marcelo Corrêa Awdziej, 7 - Forquilhas, São José - SC",SC,São José,Casa
Apartamento com 2 Quartos à Venda com 80m²,575000.0,80,2,2,2,"Avenida Braúna, 68 - Colina de Laranjeiras, Serra - ES",ES,Serra,Apartamento
Apartamento com 2 Quartos à Venda com 47m²,260000.0,47,2,1,1,"Rua Herman Stern, 57 - Colina de Laranjeiras, Serra - ES",ES,Serra,Apartamento
Casa com 3 Quartos à Venda com 182m²,1275000.0,182,3,2,3,"Rua das Saíras, 864 - Morada de Laranjeiras, Serra - ES",ES,Serra,Casa
Casa com 5 Quartos à Venda com 208m²,350000.0,208,5,3,4,"Rua Oitenta e Três, 1140 - Jaconé, Saquarema - RJ",RJ,Saquarema,Casa
Apartamento com 3 Quartos à Venda com 104m²,450000.0,104,3,2,1,"Rua Marechal Deodoro, 489 - Zona 07, Maringá - PR",PR,Maringá,Apartamento
Apartamento com 3 Quartos à Venda com 117m²,690000.0,117,3,2,2,"Avenida Salvador Allende, 5 - Barra da Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 178m²,650000.0,178,3,2,1,"Rua Treze de Maio, 136 - Centro, Petrópolis - RJ",RJ,Petrópolis,Apartamento
Apartamento com 2 Quartos à Venda com 55m²,130000.0,55,2,1,1,"Avenida Pastor Martin Luther King Jr, 4676 - Tomás Coelho, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
